dcls_month_x,fin_co_no,kor_co_nm,dcls_chrg_man,homp_url,cal_tel,dcls_month_y,area_cd,area_nm,exis_yn,region_code,region_name
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,02,부산,Y,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,03,대구,Y,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,04,인천,Y,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,05,광주,Y,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,06,대전,Y,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,07,울산,Y,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,08,세종,N,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,09,경기,N,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,10,강원,N,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,11,충북,N,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,12,충남,N,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,13,전북,N,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,14,전남,N,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,15,경북,N,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,16,경남,N,030200,여신전문금융업
202506,0011923,에이캐피탈㈜,"영업지원팀,02-6388-0167",https://www.a-capital.co.kr/main.do,15667799,202506,17,제주,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,01,서울,Y,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,02,부산,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,03,대구,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,04,인천,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,05,광주,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,06,대전,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,07,울산,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,08,세종,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,09,경기,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,10,강원,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,11,충북,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,12,충남,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,13,전북,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,14,전남,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,15,경북,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,16,경남,N,030200,여신전문금융업
202506,0012175,㈜에이치비캐피탈,"경영기획팀, 070-4329-5303",http://hbcapital.kr/,025476770,202506,17,제주,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,01,서울,Y,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,02,부산,Y,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,03,대구,Y,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,04,인천,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,05,광주,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,06,대전,Y,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,07,울산,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,08,세종,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,09,경기,Y,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,10,강원,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,11,충북,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,12,충남,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,13,전북,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,14,전남,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,15,경북,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,16,경남,N,030200,여신전문금융업
202506,0012303,㈜아이엠캐피탈,"재무관리부,02-2193-7773",https://www.dgbcap.co.kr/,15660050,202506,17,제주,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,01,서울,Y,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,02,부산,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,03,대구,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,04,인천,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,05,광주,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,06,대전,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,07,울산,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,08,세종,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,09,경기,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,10,강원,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,11,충북,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,12,충남,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,13,전북,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,14,전남,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,15,경북,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,16,경남,N,030200,여신전문금융업
202506,0012418,㈜에코캐피탈,"경영지원팀, 02-6942-7533",https://www.ecocapital.co.kr/,15773547,202506,17,제주,N,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,01,서울,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,02,부산,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,03,대구,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,04,인천,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,05,광주,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,06,대전,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,07,울산,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,08,세종,N,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,09,경기,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,10,강원,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,11,충북,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,12,충남,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,13,전북,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,14,전남,N,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,15,경북,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,16,경남,Y,030200,여신전문금융업
202506,0012452,비엔케이캐피탈㈜,"전략기획부,051-665-1067",http://www.bnkcapital.co.kr,15772280,202506,17,제주,Y,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,01,서울,Y,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,02,부산,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,03,대구,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,04,인천,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,05,광주,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,06,대전,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,07,울산,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,08,세종,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,09,경기,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,10,강원,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,11,충북,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,12,충남,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,13,전북,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,14,전남,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,15,경북,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,16,경남,N,030200,여신전문금융업
202506,0012621,폭스바겐파이낸셜서비스코리아㈜,"마케팅, 02-513-3176",https://www.vwfs.co.kr/,15888420,202506,17,제주,N,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,01,서울,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,02,부산,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,03,대구,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,04,인천,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,05,광주,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,06,대전,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,07,울산,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,08,세종,N,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,09,경기,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,10,강원,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,11,충북,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,12,충남,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,13,전북,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,14,전남,N,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,15,경북,N,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,16,경남,Y,030200,여신전문금융업
202506,0012627,㈜케이비국민카드,"회계부, 02-6936-2272",https://customer.kbcard.com/CXCRSZZC0001.cms,15881688,202506,17,제주,Y,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,01,서울,Y,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,02,부산,Y,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,03,대구,Y,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,04,인천,Y,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,05,광주,Y,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,06,대전,Y,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,07,울산,N,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,08,세종,N,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,09,경기,Y,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,10,강원,N,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,11,충북,N,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,12,충남,N,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,13,전북,Y,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,14,전남,N,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,15,경북,N,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,16,경남,Y,030200,여신전문금융업
202506,0013202,메리츠캐피탈㈜ ,"개인금융팀,02-6971-3885",http://www.meritzcapital.com,15889666,202506,17,제주,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,01,서울,Y,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,02,부산,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,03,대구,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,04,인천,Y,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,05,광주,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,06,대전,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,07,울산,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,08,세종,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,09,경기,Y,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,10,강원,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,11,충북,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,12,충남,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,13,전북,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,14,전남,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,15,경북,N,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,16,경남,Y,030200,여신전문금융업
202506,0013220,롯데오토리스㈜,"경영기획팀, 02-3404-9746",https://www.lotte-autolease.net,18998700,202506,17,제주,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,01,서울,Y,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,02,부산,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,03,대구,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,04,인천,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,05,광주,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,06,대전,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,07,울산,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,08,세종,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,09,경기,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,10,강원,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,11,충북,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,12,충남,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,13,전북,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,14,전남,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,15,경북,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,16,경남,N,030200,여신전문금융업
202506,0013223,한국자산캐피탈㈜,"기획팀, 02-2018-3012",http://kaiccapital.com/main/main.php,0220183000,202506,17,제주,N,030200,여신전문금융업
202506,0013361,㈜우리카드,"카드금융부, 02-6968-3161 신금융영업부,02-6968-3141",https://pc.wooricard.com/dcpc/main.do,15779000,202506,01,서울,Y,030200,여신전문금융업
202506,0013361,㈜우리카드,"카드금융부, 02-6968-3161 신금융영업부,02-6968-3141",https://pc.wooricard.com/dcpc/main.do,15779000,202506,02,부산,Y,030200,여신전문금융업
202506,0013361,㈜우리카드,"카드금융부, 02-6968-3161 신금융영업부,02-6968-3141",https://pc.wooricard.com/dcpc/main.do,15779000,202506,03,대구,Y,030200,여신전문금융업
202506,0013361,㈜우리카드,"카드금융부, 02-6968-3161 신금융영업부,02-6968-3141",https://pc.wooricard.com/dcpc/main.do,15779000,202506,04,인천,Y,030200,여신전문금융업
202506,0013361,㈜우리카드,"카드금융부, 02-6968-3161 신금융영업부,02-6968-3141",https://pc.wooricard.com/dcpc/main.do,15779000,202506,05,광주,Y,030200,여신전문금융업
202506,0013361,㈜우리카드,"카드금융부, 02-6968-3161 신금융영업부,02-6968-3141",https://pc.wooricard.com/dcpc/main.do,15779000,202506,06,대전,Y,030200,여신전문금융업
202506,0013361,㈜우리카드,"카드금융부, 02-6968-3161 신금융영업부,02-6968-3141",https://pc.wooricard.com/dcpc/main.do,15779000,202506,07,울산,Y,030200,여신전문금융업
202506,0013361,㈜우리카드,"카드금융부, 02-6968-3161 신금융영업부,02-6968-3141",https://pc.wooricard.com/dcpc/main.do,15779000,202506,08,세종,Y,030200,여신전문금융업
